Blue.count,red.count,Blue.percentage,red.percentage,total.clusters,average.clusters,area,circularity,Count_Nuclei,AngularSecondMoment,Contrast,Correlation,Entropy,Gabor,SumVariance,Variance,class
6153,11502,0.586795807,1.096916199,56,0.051376147,71.375,0.118713762,47,0.913162361,0.211982929,0.743650601,0.320914328,0.011562523,1.441867789,0.414098446,2
25829,63340,2.463245392,6.04057312,217,0.199082569,67.58986175,0.114424859,147,0.492983394,1.667687546,0.653674458,1.578407675,0.25048273,7.963048136,2.406015451,2
26308,46912,2.508926392,4.473876953,314,0.288073394,63.52547771,0.078025148,279,0.683623401,1.300720992,0.664963877,1.041770918,0.137995177,6.463918486,1.943785015,0
149636,252901,14.270401,24.11851883,177,0.162385321,70.97740113,0.158283776,39,0.175514699,0.246072708,0.974188344,1.981448507,0.0578416,18.82060672,4.769288699,0
15061,58087,1.436328888,5.539608002,111,0.101834862,78.38738739,0.094724314,304,0.444735907,1.235375474,0.518819556,1.594118124,0.183612372,3.899387251,1.285136182,0
30369,81007,2.896213531,7.725429535,206,0.188990826,81.28640777,0.077841362,275,0.49367717,1.387696269,0.720523818,1.54107695,0.270033037,8.542992074,2.484291817,2
89848,334256,8.568572998,31.87713623,279,0.255963303,70.10752688,0.142787563,101,0.271205863,0.400182113,0.80552688,1.75722515,0.037904135,3.71526177,1.032427192,0
8353,22757,0.796604156,2.170276642,63,0.057798165,73.88888889,0.119586261,51,0.749834918,0.383437079,0.80752481,0.79966366,0.033632584,3.600836199,0.995614039,0
14149,35986,1.34935379,3.431892395,132,0.121100917,72.22727273,0.071141206,284,0.646927304,1.236436207,0.507374918,1.050549771,0.149642735,3.783348942,1.255591786,0
103306,327536,9.852027893,31.23626709,259,0.237614679,70.01930502,0.143327068,95,0.159811704,0.728266941,0.887881258,2.229187034,0.130521773,12.26234324,3.249346785,0
15267,41035,1.455974579,3.913402557,163,0.149541284,69.32515337,0.058364212,283,0.591853742,1.233019673,0.576427748,1.205299668,0.130236326,4.588969182,1.453685384,0
82794,126241,7.895851135,12.03927994,659,0.604587156,75.63429439,0.158370629,299,0.315430294,2.403095541,0.575162353,2.028477524,0.181302461,8.909894888,2.829515667,2
14248,45591,1.358795166,4.347896576,74,0.067889908,88.14864865,0.09416814,242,0.616441188,0.855941249,0.618948439,1.136889742,0.14728258,3.636578815,1.122947877,0
105888,212549,10.0982666,20.27025223,584,0.535779817,64.625,0.178570422,314,0.036382135,2.808149945,0.417900655,3.495707438,0.195504965,6.840200485,2.412879467,2
5890,13502,0.561714172,1.287651062,74,0.067889908,61.7027027,0.082945034,18,0.88167935,0.282612979,0.793733645,0.433690267,0.013974316,2.457018236,0.678050866,0
24896,48242,2.374267578,4.600715637,189,0.173394495,74.6984127,0.124920258,142,0.447191327,0.561040417,0.792027035,1.65346647,0.046627363,4.834259052,1.34790781,2
104333,202508,9.949970245,19.31266785,458,0.420183486,62.33406114,0.225451425,273,0.038589643,2.4451279,0.45427193,3.403605112,0.154743226,6.515841094,2.24091508,2
21984,99040,2.096557617,9.44519043,117,0.10733945,94.91452991,0.081149292,267,0.100808889,1.42174205,0.563633768,2.766565815,0.153280837,5.094534488,1.629667978,2
41920,295580,3.997802734,28.18870544,122,0.111926606,75.42622951,0.109885648,102,0.267501949,0.360188005,0.768910438,1.902624921,0.049817995,2.757097716,0.779555267,0
31484,77282,3.002548218,7.370185852,304,0.278899083,66.89802632,0.067400844,278,0.073235375,1.504410313,0.595212774,2.995395297,0.088383051,5.928564866,1.852766664,2
16268,74233,1.551437378,7.079410553,32,0.029357798,81.90625,0.162422663,13,0.682950119,0.118030156,0.981437857,0.801091187,0.01595381,12.59213277,3.168268829,0
145420,149535,13.86833191,14.26076889,1698,1.557798165,53.9057715,0.086612597,337,0.026506943,4.138844997,0.463485256,3.856838908,0.106486684,11.28973833,3.858495009,2
92326,182966,8.804893494,17.4489975,536,0.491743119,59.52052239,0.177213829,226,0.0343053,3.62240221,0.184096829,3.51403342,0.14315763,5.257086507,2.220145052,2
57180,165064,5.453109741,15.74172974,152,0.139449541,57.17105263,0.200251504,204,0.050732647,2.328893051,0.333174479,3.222247503,0.129793698,4.656111371,1.745741594,2
49539,142700,4.724407196,13.6089325,193,0.17706422,59.72020725,0.154276845,326,0.057875673,2.29722794,0.236098448,3.108687269,0.108909666,3.717232598,1.503875559,2
60769,152119,5.795383453,14.50719833,327,0.3,59.63302752,0.127451654,293,0.048657673,2.334827987,0.364897843,3.281868577,0.106693354,5.017777584,1.837476831,2
42525,104262,4.055500031,9.943199158,300,0.275229358,58.32666667,0.115355112,200,0.344773108,2.543624893,0.522431205,1.99324807,0.201005458,8.108716506,2.659018153,2
15202,62555,1.449775696,5.965709686,87,0.079816514,84.45977011,0.103791361,53,0.577809924,0.515265365,0.882320111,1.316229556,0.034484819,8.241333199,2.193846295,2
14904,89760,1.421356201,8.560180664,50,0.04587156,70.94,0.111937566,42,0.385947103,0.223604118,0.97831908,1.457947704,0.036532558,20.39380921,5.15822714,0
6913,13039,0.659275055,1.243495941,40,0.036697248,82.4,0.120318946,4,0.911644568,0.076056141,0.948374051,0.329304541,0.004953234,2.866881894,0.743430907,0
14774,37645,1.408958435,3.590106964,141,0.129357798,71.9929078,0.087663551,222,0.726798406,0.961916932,0.679570643,0.898746651,0.136302238,5.042001352,1.50224339,0
24989,41727,2.383136749,3.97939682,118,0.108256881,80.22033898,0.107452343,111,0.608275264,1.028494391,0.721123011,1.208448278,0.226171533,6.347471854,1.842996431,2
180195,337250,17.18473434,32.16266632,409,0.375229358,73.83129584,0.12144512,94,0.279267407,0.279942497,0.960629859,1.644725039,0.08653608,13.94077535,3.560119807,0
78646,171468,7.500267029,16.35246277,156,0.143119266,80.53205128,0.086440573,217,0.496748939,0.981077069,0.897429288,1.349619409,0.074917767,18.14866742,4.783752806,0
6446,18224,0.614738464,1.737976074,43,0.039449541,82.6744186,0.096185191,30,0.819888986,0.185342189,0.848080222,0.598317992,0.014946363,2.254657591,0.60989473,0
38768,92751,3.69720459,8.845424652,243,0.22293578,71.22633745,0.069736804,272,0.61040707,1.324027455,0.810403672,1.167903994,0.126998357,12.64268109,3.495603787,0
111265,235691,10.61105728,22.47724533,286,0.262385321,65.53146853,0.250506406,193,0.109201604,2.956235462,0.465112514,2.621400828,0.289782667,8.097435382,2.762924084,2
40198,88494,3.833580017,8.439445496,94,0.086238532,73.32978723,0.133838917,40,0.585544997,0.558065775,0.923476098,1.188022493,0.043991519,14.02571443,3.636075208,0
17073,86164,1.62820816,8.21723938,94,0.086238532,74.92553191,0.102372427,247,0.323182371,1.380083673,0.491710287,1.884914286,0.112068084,4.050218059,1.358600248,2
39041,65036,3.723239899,6.202316284,175,0.160550459,76.25142857,0.096541738,292,0.534121278,1.895565201,0.620861592,1.434540386,0.401225504,8.103743721,2.502323017,2
14695,39373,1.401424408,3.754901886,94,0.086238532,81.40425532,0.099841478,222,0.645648763,1.012008562,0.584301309,1.057654699,0.152168106,3.856932581,1.215596864,0
100402,251213,9.575080872,23.9575386,196,0.179816514,69.87755102,0.12166098,176,0.285677885,0.27875264,0.733354808,1.728411281,0.02816009,1.811975177,0.523934096,0
59435,180699,5.6681633,17.23279953,249,0.228440367,76.30522088,0.087847331,151,0.152025852,0.63747341,0.926028092,2.608016254,0.044569582,16.59706269,4.303736711,2
66759,123263,6.366634369,11.75527573,475,0.435779817,71.39578947,0.1373895,371,0.071098809,2.354683483,0.524711418,3.170507039,0.147637836,7.553742204,2.477687708,2
47811,125083,4.559612274,11.92884445,190,0.174311927,62.62631579,0.16282377,294,0.068732045,2.272303119,0.305509279,3.004805687,0.171109187,4.271493736,1.636113241,2
65569,123183,6.253147125,11.74764633,461,0.42293578,80.31887202,0.10644028,366,0.050308354,2.372941663,0.416815279,3.297056641,0.146128457,5.764930409,2.034028318,2
11431,73410,1.090145111,7.000923157,88,0.080733945,89.67045455,0.060555999,276,0.114109845,1.443892132,0.570708458,2.670010396,0.096696244,5.282908656,1.685920209,2
23734,58036,2.263450623,5.534744263,111,0.101834862,77.95495495,0.133018597,183,0.345008164,1.164631604,0.606677337,2.002519286,0.107155633,4.75738392,1.480666394,2
82750,162897,7.891654968,15.53506851,233,0.213761468,78.00429185,0.095528351,253,0.066576018,1.665774593,0.571775168,3.171790139,0.054344504,6.114128996,1.944530126,2
68286,140075,6.512260437,13.35859299,444,0.40733945,66.25675676,0.147739868,280,0.042935535,3.079840919,0.334347496,3.397144996,0.137324055,6.173756545,2.314633789,2
54062,168131,5.155754089,16.03422165,191,0.175229358,74.93193717,0.106069294,103,0.518504778,0.911652179,0.893441805,1.321640086,0.144713483,16.19909818,4.275612757,0
20986,66413,2.00138092,6.333637238,115,0.105504587,71.71304348,0.094958673,318,0.144677643,1.508356735,0.513326391,2.571029069,0.085646697,4.690281107,1.549677081,2
138608,312465,13.21868896,29.79898453,287,0.263302752,75.83623693,0.112802202,138,0.231255333,0.30691609,0.901807704,1.961058064,0.031555513,5.944052158,1.558693017,0
63075,134517,6.015300751,12.8285408,355,0.325688073,65.11549296,0.128837257,233,0.075249947,1.876321851,0.573757643,3.085243436,0.111861486,6.927605674,2.200518703,2
30237,219795,2.883625031,20.96128464,212,0.194495413,72.02830189,0.087751575,166,0.122248522,0.779880326,0.878570675,2.709979068,0.038642077,12.06511367,3.209621223,2
37500,105671,3.576278687,10.07757187,278,0.255045872,59.61870504,0.123554575,322,0.077832589,1.689718069,0.389281401,2.907700788,0.093899127,3.843817987,1.38289364,2
50844,98210,4.848861694,9.366035461,353,0.323853211,79.85835694,0.124607089,227,0.397799364,1.994110974,0.621813249,1.827481975,0.29577283,8.551380429,2.632030161,2
16481,61684,1.571750641,5.882644653,117,0.10733945,80.57264957,0.082890486,130,0.435215503,0.42154119,0.827959377,1.582722014,0.081100984,4.47893363,1.226019156,0
11659,25519,1.111888885,2.433681488,95,0.087155963,77.45263158,0.085546587,181,0.72023525,0.690873493,0.648532332,0.844305528,0.138664249,3.240485502,0.983857079,0
31627,90461,3.01618576,8.627033234,56,0.051376147,76.96428571,0.100917905,28,0.575291074,0.108381221,0.988079965,1.01919586,0.055843206,18.07481821,4.542221562,0
33009,52970,3.147983551,5.051612854,220,0.201834862,73.09545455,0.070773074,250,0.684982294,1.00160975,0.787708121,1.029163902,0.102119439,8.434533562,2.35752734,0
73070,309714,6.96849823,29.53662872,177,0.162385321,65.02824859,0.139984982,111,0.225387432,3.898566624,0.693976727,1.76939817,0.283873103,21.58030978,6.370225204,0
75068,206758,7.159042358,19.71797943,123,0.112844037,68.17073171,0.108478409,66,0.30477329,0.505845028,0.959532364,1.713347137,0.069588313,24.49210765,6.245858443,0
27071,144262,2.581691742,13.75789642,265,0.243119266,56.35471698,0.084765008,290,0.193344666,2.698436352,0.521844928,2.408769735,0.194487239,8.588430176,2.821056599,2
187566,359621,17.88768768,34.29613113,513,0.470642202,76.0877193,0.193701735,65,0.218148432,0.396285428,0.895123111,1.87556924,0.171540156,7.154925452,1.868648459,0
168553,381505,16.07446671,36.38315201,368,0.337614679,72.55434783,0.144218706,73,0.20706077,0.528936283,0.907437571,2.014715595,0.116810273,10.89384295,2.836070687,0
13304,54895,1.268768311,5.23519516,106,0.097247706,76.63207547,0.073337784,223,0.415722852,1.066871098,0.589859013,1.695993656,0.28765453,4.135585487,1.301422094,2
21903,62674,2.088832855,5.977058411,110,0.100917431,78.64545455,0.130372512,133,0.438518518,0.461564949,0.727812923,1.545909611,0.150642718,2.929962323,0.847853191,2
93020,191494,8.871078491,18.26229095,82,0.075229358,68.53658537,0.155816326,57,0.163529206,0.629979417,0.898459341,2.261437952,0.146695601,11.77687952,3.104726627,0
92092,310400,8.782577515,29.60205078,215,0.197247706,69.92093023,0.14146847,66,0.254744766,1.594864295,0.756010692,1.884261424,0.281209169,11.47762927,3.275016259,0
27801,70044,2.651309967,6.679916382,241,0.221100917,81.21991701,0.09960974,305,0.451580771,1.623475376,0.579283916,1.590770856,0.159989563,6.094154685,1.93297916,2
22746,146306,2.1692276,13.95282745,153,0.140366972,73.17647059,0.099535108,267,0.455209109,1.370667161,0.784654015,1.591869301,0.1735038,11.35921482,3.183792368,0
81305,141303,7.75384903,13.47570419,541,0.496330275,72.49537893,0.1801945,348,0.281314038,2.513102771,0.558643954,2.119481168,0.292766414,8.874978002,2.84583641,2
14636,71019,1.395797729,6.772899628,74,0.067889908,83.27027027,0.074616875,297,0.431384989,1.324135537,0.535087238,1.595953816,0.199633816,4.372139599,1.424028832,2
21393,56422,2.040195465,5.380821228,183,0.167889908,75.98907104,0.079775611,321,0.139492311,1.612780056,0.533820076,2.596875884,0.114154255,5.306347447,1.729986606,2
84021,168786,8.012866974,16.09668732,502,0.460550459,81.1374502,0.117008688,359,0.071882787,1.784275335,0.384301879,3.053293315,0.216768567,4.011650532,1.449512819,2
33954,69476,3.238105774,6.625747681,242,0.222018349,74.69421488,0.126269972,199,0.284341816,0.912478575,0.746225524,2.175320968,0.077398947,6.27876209,1.795965589,2
42825,125749,4.08411026,11.99235916,192,0.176146789,64.22395833,0.146002506,305,0.060320443,2.260340467,0.309588928,3.086251254,0.23042294,4.287469023,1.637405587,2
84380,250933,8.047103882,23.93083572,217,0.199082569,71.10138249,0.13090357,136,0.328430432,0.327214434,0.67294713,1.501217673,0.046229363,1.67370359,0.497540808,0
17565,86859,1.675128937,8.283519745,158,0.144954128,64.97468354,0.063313078,282,0.082900771,1.433087774,0.474996655,2.827210011,0.088244538,4.026259166,1.364787848,2
59802,134302,5.703163147,12.8080368,247,0.226605505,70.13765182,0.144275716,287,0.056863811,2.216582624,0.386755233,3.149941425,0.231789692,5.012446953,1.80737863,2
61501,134786,5.865192413,12.85419464,214,0.196330275,66.80841121,0.158502824,266,0.060489359,2.130676688,0.377329374,3.083457841,0.155758179,4.712991437,1.709780703,2
85415,162421,8.145809174,15.48967361,439,0.402752294,68.32118451,0.205667205,282,0.048718432,1.984371174,0.509157752,3.230884279,0.175575242,6.101204379,2.021719413,2
29015,97263,2.767086029,9.275722504,184,0.168807339,65.41304348,0.118094772,192,0.197429185,0.930946223,0.802339023,2.500514346,0.143754794,8.488676693,2.353986363,0
82609,135424,7.87820816,12.91503906,584,0.535779817,80.94178082,0.110899589,330,0.050875964,2.182783614,0.550596976,3.284000548,0.221535958,7.531357508,2.426849762,2
22232,84863,2.12020874,8.093166351,115,0.105504587,73.1826087,0.118926494,308,0.110385865,1.573453569,0.474244671,2.702299415,0.148966309,4.412043597,1.496053667,2
90147,305441,8.59708786,29.12912369,301,0.276146789,66.74418605,0.194155267,76,0.216565247,0.33784854,0.921851156,2.064505221,0.108298262,8.308177604,2.162664153,0
56139,132626,5.353832245,12.64820099,222,0.203669725,70.90540541,0.10236574,156,0.412218486,1.402835379,0.819417434,1.739996237,0.119482276,14.13374333,3.878358742,0
68866,161720,6.567573547,15.42282104,458,0.420183486,79.46724891,0.121986195,295,0.058533707,1.99197038,0.572456525,3.206610403,0.128661554,7.326217977,2.331023858,2
105464,318872,10.05783081,30.41000366,351,0.322018349,70.33903134,0.179650827,75,0.255664341,0.352117256,0.881365151,1.828838983,0.066843856,5.584022646,1.483743781,0
158768,255210,15.14129639,24.33872223,137,0.125688073,70.03649635,0.157468909,60,0.157959895,0.370368741,0.932379342,2.200382532,0.065187469,10.58344753,2.745437282,0
11055,26061,1.054286957,2.485370636,91,0.083486239,76.0989011,0.086819399,40,0.719342093,0.698558781,0.679067681,0.896096136,0.076034881,3.654743076,1.087383375,2
27271,72586,2.600765228,6.922340393,236,0.216513761,74.97457627,0.072481936,279,0.379968483,1.991305629,0.551098683,1.80891191,0.095123489,6.880601996,2.217354982,0
65790,247596,6.274223328,23.6125946,165,0.151376147,70.33939394,0.121451725,101,0.240407127,0.320708481,0.970742691,1.820770423,0.117247993,21.60236874,5.481014371,0
19765,32942,1.884937286,3.141593933,161,0.147706422,72.72670807,0.067504684,259,0.751243542,0.896098915,0.667154274,0.824144069,0.145785206,4.488345103,1.343510319,0
11266,36058,1.074409485,3.43875885,75,0.068807339,81.74666667,0.077098887,288,0.635449245,0.85350893,0.551661861,1.086136734,0.141745493,2.953923923,0.95247308,0
14603,48511,1.392650604,4.626369476,78,0.071559633,80.69230769,0.093279663,276,0.585059731,0.99289338,0.545242553,1.216334191,0.137951983,3.373794863,1.090194973,0
19355,55891,1.845836639,5.330181122,126,0.11559633,78.82539683,0.098925465,267,0.605223484,0.844880555,0.742783227,1.183789187,0.097801851,5.724519342,1.643179067,0
88955,343603,8.483409882,32.76853561,251,0.230275229,74.90836653,0.140202698,73,0.173208937,0.795658362,0.890325982,2.126043273,0.073616454,13.7129984,3.623750871,0
101180,212789,9.649276733,20.29314041,614,0.563302752,64.6742671,0.158592667,330,0.119026586,4.740600706,0.352050385,2.635601012,0.170178612,9.892016326,3.658261952,2
19315,97149,1.842021942,9.264850616,149,0.136697248,74.31543624,0.095740171,287,0.460857701,1.726633279,0.6696412,1.5976653,0.339866554,8.726088839,2.603250599,2
18219,79063,1.737499237,7.540035248,121,0.111009174,63.33057851,0.095146495,300,0.392747453,1.655288741,0.497203523,1.660691984,0.135671664,4.929035432,1.64478884,2
25149,49828,2.398395538,4.751968384,291,0.266972477,64.22680412,0.066864779,283,0.652114801,1.400940599,0.664491432,1.128701202,0.159141966,6.95020328,2.086938034,0
131278,261755,12.51964569,24.96290207,649,0.595412844,66.28967643,0.186573109,242,0.060837337,1.741077987,0.438846199,3.106205894,0.185131907,4.464252212,1.54890626,2
14460,65790,1.379013062,6.274223328,70,0.064220183,82.57142857,0.0915735,314,0.134201933,1.257523644,0.437740864,2.457385068,0.072808243,3.215586817,1.118541187,2
107787,208720,10.27936935,19.90509033,519,0.476146789,76.4238921,0.1592038,278,0.056851247,1.935926596,0.389255886,3.174743103,0.111127256,4.403639458,1.584751693,2
103235,306999,9.845256805,29.27770615,389,0.356880734,69.81491003,0.174666924,122,0.471563386,0.273006129,0.49619134,1.279197281,0.030455454,0.810761843,0.271202378,0
